 &plot nbnd=  20, nks=   121 /
   -2.877   -1.697   -0.841    1.980    2.444    2.838    4.311    7.455    8.035    8.128
            0.225000  0.389711  0.000000
  -61.072  -35.321  -35.170  -35.161  -12.660  -12.311   -5.308   -4.788   -3.841   -3.506
   -2.762   -1.628   -0.887    1.954    2.396    2.802    4.280    7.488    7.976    8.003
            0.216667  0.375278  0.000000
  -61.073  -35.314  -35.173  -35.152  -12.736  -12.344   -5.290   -4.666   -3.864   -3.517
   -2.650   -1.563   -0.927    1.909    2.365    2.760    4.248    7.452    7.823    8.024
            0.208333  0.360844  0.000000
  -61.075  -35.306  -35.175  -35.144  -12.815  -12.377   -5.266   -4.538   -3.892   -3.521
   -2.544   -1.500   -0.960    1.858    2.344    2.713    4.214    7.356    7.671    8.098
            0.200000  0.346410  0.000000
  -61.076  -35.296  -35.178  -35.135  -12.898  -12.412   -5.237   -4.406   -3.923   -3.515
   -2.445   -1.441   -0.986    1.810    2.327    2.663    4.174    7.229    7.520    8.190
            0.191667  0.331976  0.000000
  -61.078  -35.286  -35.181  -35.127  -12.982  -12.447   -5.205   -4.271   -3.955   -3.500
   -2.355   -1.387   -1.004    1.770    2.310    2.611    4.130    7.089    7.370    8.183
            0.183333  0.317543  0.000000
  -61.079  -35.274  -35.185  -35.119  -13.067  -12.483   -5.173   -4.135   -3.985   -3.474
   -2.279   -1.336   -1.013    1.742    2.294    2.559    4.078    6.944    7.223    8.055
            0.175000  0.303109  0.000000
  -61.081  -35.262  -35.188  -35.112  -13.154  -12.519   -5.144   -4.009   -4.000   -3.436
   -2.218   -1.291   -1.011    1.727    2.277    2.508    4.020    6.799    7.080    7.915
            0.166667  0.288675  0.000000
  -61.083  -35.249  -35.191  -35.105  -13.240  -12.554   -5.123   -4.024   -3.870   -3.383
   -2.175   -1.251   -0.995    1.727    2.262    2.458    3.955    6.657    6.940    7.778
            0.158333  0.274241  0.000000
  -61.084  -35.235  -35.195  -35.098  -13.326  -12.590   -5.112   -4.024   -3.748   -3.313
   -2.154   -1.217   -0.964    1.739    2.250    2.412    3.883    6.518    6.804    7.644
            0.150000  0.259808  0.000000
  -61.086  -35.221  -35.198  -35.091  -13.411  -12.625   -5.115   -4.008   -3.637   -3.224
